Date,total_out_BTC_usd
2018-12-30,14938748.169216936
2018-12-31,21366770.221657332
2019-01-01,14679273.8041063
2019-01-02,25118281.662523393
2019-01-03,23542980.635279655
2019-01-04,25241534.92630303
2019-01-05,19272602.112299334
2019-01-06,19847363.242184334
2019-01-07,28210505.16028304
2019-01-08,21723386.616592318
2019-01-09,21155166.133541286
2019-01-10,27360263.803307313
2019-01-11,29946293.16059305
2019-01-12,20644144.326066338
2019-01-13,20170423.88468008
2019-01-14,22875165.515912414
2019-01-15,38253469.77089757
2019-01-16,27611645.513185494
2019-01-17,24755404.994405504
2019-01-18,23972637.988346763
2019-01-19,17058911.324519433
2019-01-20,15264948.109736912
2019-01-21,37421630.76561726
2019-01-22,32193717.176937666
2019-01-23,29107518.141930413
2019-01-24,32826400.69501888
2019-01-25,47506754.85224569
2019-01-26,22781414.77344947
2019-01-27,18573034.76394377
2019-01-28,38791336.660335734
2019-01-29,37347872.55650677
2019-01-30,56926715.5560985
2019-01-31,48901081.55929539
2019-02-01,62789207.87658221
2019-02-02,36748549.89410786
2019-02-03,17273716.752000064
2019-02-04,49400145.84606037
2019-02-05,64092491.33914024
2019-02-06,75708381.9023706
2019-02-07,55351220.54795566
2019-02-08,66002048.87521552
2019-02-09,41734706.25008334
2019-02-10,16012995.313652558
2019-02-11,54921399.65777842
2019-02-12,89749351.60499728
2019-02-13,88433270.10498391
2019-02-14,70391674.75943634
2019-02-15,61526160.15880775
2019-02-16,17725137.63376887
2019-02-17,16846650.02549463
2019-02-18,30152405.902794182
2019-02-19,45540938.93699692
2019-02-20,41738431.46915872
2019-02-21,36419987.6761057
2019-02-22,35383502.723095834
2019-02-23,26416391.450054247
2019-02-24,26840999.033821665
2019-02-25,40630315.174380615
2019-02-26,41121848.35219431
2019-02-27,38302271.064447366
2019-02-28,39707031.9013309
2019-03-01,32660490.5935391
2019-03-02,42389311.04327201
2019-03-03,37081275.91305472
2019-03-04,50522300.76475977
2019-03-05,56530027.21790902
2019-03-06,43547107.7223296
2019-03-07,36087674.39179489
2019-03-08,35628600.31774408
2019-03-09,23418528.97510114
2019-03-10,18936246.669092607
2019-03-11,31026410.522075515
2019-03-12,40412021.63337051
2019-03-13,32970009.044318195
2019-03-14,36110096.67691372
2019-03-15,36133692.25292627
2019-03-16,20919477.4357866
2019-03-17,18933409.959689878
2019-03-18,44629977.089612
2019-03-19,34272053.1209263
2019-03-20,32624783.763088528
2019-03-21,41198227.97811399
2019-03-22,43752307.492754675
2019-03-23,21036372.03706173
2019-03-24,16663253.918312134
2019-03-25,38242345.20852396
2019-03-26,37366077.57021612
2019-03-27,35338429.044602856
2019-03-28,40859548.39552424
2019-03-29,37095634.8215981
2019-03-30,27335713.045668095
2019-03-31,27412010.50551408
2019-04-01,62960252.18414207
2019-04-02,108712466.69015172
2019-04-03,45274079.3988138
2019-04-04,46182267.00697189
2019-04-05,34692244.76327735
2019-04-06,29081216.26613005
2019-04-07,31289159.183189582
2019-04-08,52321362.94519069
2019-04-09,79599863.53914966
2019-04-10,53697332.209355295
2019-04-11,61190379.34073218
2019-04-12,50590503.182743385
2019-04-13,41603059.661313176
2019-04-14,41557348.39835759
2019-04-15,55863131.008618906
2019-04-16,64769746.18431743
2019-04-17,61118028.941281885
2019-04-18,64120288.49116469
2019-04-19,71720315.85228288
2019-04-20,43753719.24339152
2019-04-21,26655342.5650194
2019-04-22,69877607.16457194
2019-04-23,106468368.26984243
2019-04-24,60994350.937081784
2019-04-25,62350114.77420941
2019-04-26,52034983.914428346
2019-04-27,27498841.724605724
2019-04-28,27904861.30844267
2019-04-29,37886899.7591471
2019-04-30,72464668.85538658
2019-05-01,37846791.61581984
2019-05-02,31050768.710828554
2019-05-03,48995468.722746134
2019-05-04,39125071.85031307
2019-05-05,34192911.95580652
2019-05-06,45001358.298539355
2019-05-07,73588289.12692152
2019-05-08,52198536.016938835
2019-05-09,53453869.48929596
2019-05-10,78228357.89665969
2019-05-11,67632429.76391615
2019-05-12,47026143.265914656
2019-05-13,80159719.39448926
2019-05-14,89408315.90100217
2019-05-15,114563838.14813061
2019-05-16,72665437.38204166
2019-05-17,65714759.625091806
2019-05-18,44602505.76397626
2019-05-19,43806019.92685544
2019-05-20,60271549.36612383
2019-05-21,53170962.53338212
2019-05-22,55329468.23676572
2019-05-23,61813574.63127913
2019-05-24,72224334.5108758
2019-05-25,49447841.225570105
2019-05-26,45260660.99838027
2019-05-27,63039435.09655155
2019-05-28,69985668.65179962
2019-05-29,67852679.58386745
2019-05-30,65425269.24279468
2019-05-31,149829038.68516377
2019-06-01,69412986.69571763
2019-06-02,75152919.18390588
2019-06-03,109789413.23760559
2019-06-04,88066779.04271023
2019-06-05,97783868.67154323
2019-06-06,101970329.00584324
2019-06-07,73000485.02564014
2019-06-08,57316679.34185781
2019-06-09,49804091.05879506
2019-06-10,73520986.44199765
2019-06-11,124080906.749638
2019-06-12,82423617.04502138
2019-06-13,70709276.7911887
2019-06-14,66426378.88470144
2019-06-15,62786736.30739719
2019-06-16,96441412.67055248
2019-06-17,185153913.58041686
2019-06-18,163475557.482365
2019-06-19,90180964.69402723
2019-06-20,240990218.64588323
2019-06-21,137576332.68691534
2019-06-22,150416305.48024777
2019-06-23,61424517.16145055
2019-06-24,110894392.78200279
2019-06-25,172970440.91132796
2019-06-26,126322955.18156175
2019-06-27,145479356.09720877
2019-06-28,106982925.59596626
2019-06-29,85869592.10624832
2019-06-30,133191077.21612231
2019-07-01,159317225.18287507
2019-07-02,111434305.56581192
2019-07-03,110453611.07596433
2019-07-04,82610128.4405908
2019-07-05,93038274.07390553
2019-07-06,45480100.50998434
2019-07-07,57708382.823491946
2019-07-08,187965673.2013319
2019-07-09,191799211.03600076
2019-07-10,202540233.4407745
2019-07-11,270557839.8180687
2019-07-12,167874779.36698768
2019-07-13,113717583.40815954
2019-07-14,116812418.96995743
2019-07-15,118255643.55431539
2019-07-16,147165044.31787622
2019-07-17,151855032.67055562
2019-07-18,436024485.8139193
2019-07-19,119819677.82239978
2019-07-20,53369552.7363951
2019-07-21,74088011.59462965
2019-07-22,376054582.0955677
2019-07-23,82588848.85860096
2019-07-24,107628377.05704641
2019-07-25,130160319.66375677
2019-07-26,56116523.195116945
2019-07-27,38179816.927695125
2019-07-28,26206024.381100338
2019-07-29,150008504.52706382
2019-07-30,149609188.37070444
2019-07-31,95772533.65535748
2019-08-01,74655047.12451828
2019-08-02,50162977.13127799
2019-08-03,35263197.31617844
2019-08-04,40440273.34318637
2019-08-05,163500798.80339575
2019-08-06,125458001.68724829
2019-08-07,67503731.6253995
2019-08-08,120680332.57443659
2019-08-09,103556154.2214745
2019-08-10,133529435.06879738
2019-08-11,43365387.5942244
2019-08-12,90817605.68809329
2019-08-13,82002141.43312447
2019-08-14,97219812.61762375
2019-08-15,99117706.40193808
2019-08-16,68788110.00524682
2019-08-17,129399957.63889286
2019-08-18,83791553.32021214
2019-08-19,57734508.1870417
2019-08-20,636075051.6645137
2019-08-21,1823996603.2940972
2019-08-22,865326368.8590364
2019-08-23,45170865.04131851
2019-08-24,28764485.2597732
2019-08-25,39435554.19878534
2019-08-26,77127969.4418718
2019-08-27,64491371.52382134
2019-08-28,55988197.06468955
2019-08-29,51826187.99150273
2019-08-30,50462546.06800513
2019-08-31,46047790.83806985
2019-09-01,62725838.38099975
2019-09-02,66275413.53123261
2019-09-03,67389527.45061623
2019-09-04,93985406.25959376
2019-09-05,77647850.339981
2019-09-06,78265519.83833422
2019-09-07,43681820.57951347
2019-09-08,40921137.46438988
2019-09-09,60594518.45748816
2019-09-10,68255940.27147715
2019-09-11,63701473.944591306
2019-09-12,54387171.51816044
2019-09-13,48522945.33415621
2019-09-14,40888820.171269774
2019-09-15,34836914.59496758
2019-09-16,62143746.05948176
2019-09-17,78804202.05315915
2019-09-18,51146099.43229722
2019-09-19,52143971.79762618
2019-09-20,57846475.32045389
2019-09-21,43936591.32918506
2019-09-22,100546377.72387557
2019-09-23,111316588.82530887
2019-09-24,70289948.77687395
2019-09-25,85229334.71221596
2019-09-26,54186240.193668745
2019-09-27,57495611.883707
2019-09-28,34367885.36316216
2019-09-29,37085129.76078477
2019-09-30,70939938.11578156
2019-10-01,68005686.27227892
2019-10-02,47125137.985925674
2019-10-03,44842440.85139127
2019-10-04,39978338.81102658
2019-10-05,24761978.538980447
2019-10-06,29534665.976704862
2019-10-07,36891160.37702998
2019-10-08,45263240.3195792
2019-10-09,55399915.14293704
2019-10-10,41325007.778187245
2019-10-11,39937600.404168524
2019-10-12,29728950.215602748
2019-10-13,24860336.126442105
2019-10-14,49696707.808874205
2019-10-15,39060173.480334304
2019-10-16,59058484.768485606
2019-10-17,54271750.785423726
2019-10-18,50940946.15538456
2019-10-19,49347211.26102425
2019-10-20,42227146.338073626
2019-10-21,45433019.58613198
2019-10-22,50530094.087188624
2019-10-23,59135894.99425242
2019-10-24,65244799.39722812
2019-10-25,90931832.5515661
2019-10-26,68593420.2398679
2019-10-27,54856140.5548799
2019-10-28,136854161.3922379
2019-10-29,103517606.79765713
2019-10-30,138385531.175043
2019-10-31,99336071.00728045
2019-11-01,89826721.94865769
2019-11-02,56289221.77506922
2019-11-03,56477462.951684326
2019-11-04,67086598.57898308
2019-11-05,75372802.09499858
2019-11-06,98277312.96780802
2019-11-07,89281523.73566574
2019-11-08,91893555.62768343
2019-11-09,65640187.694973856
2019-11-10,36033810.65427373
2019-11-11,46566248.21836504
2019-11-12,66259050.51750865
2019-11-13,85229441.75903025
2019-11-14,61002475.13799274
2019-11-15,68925205.97787131
2019-11-16,39949956.56831055
2019-11-17,33612793.23138421
2019-11-18,77350955.49443385
2019-11-19,52716597.03559578
2019-11-20,43032991.80597409
2019-11-21,86076877.80174594
2019-11-22,87474795.2977747
2019-11-23,40659175.64058983
2019-11-24,44921473.960967466
2019-11-25,75540836.4026797
2019-11-26,72428767.2454077
2019-11-27,54333307.93670739
2019-11-28,36465341.01027778
2019-11-29,55205248.502952375
2019-11-30,44347839.50346001
2019-12-01,35844788.261759534
2019-12-02,43678398.71597367
2019-12-03,39019646.634984985
2019-12-04,103337254.06373563
2019-12-05,46808557.259352334
2019-12-06,118675636.59231551
2019-12-07,46828438.931988716
2019-12-08,36329194.365887225
2019-12-09,58166583.33227456
2019-12-10,56021979.58650682
2019-12-11,65911019.419373
2019-12-12,45660823.87232391
2019-12-13,33794805.00308628
2019-12-14,34508056.48075075
2019-12-15,36205528.10141261
2019-12-16,32455928.850336395
2019-12-17,92015603.0274239
2019-12-18,62255974.864897914
2019-12-19,46093231.06098005
2019-12-20,46401130.299613126
2019-12-21,28946329.401940893
2019-12-22,32894054.10428766
2019-12-23,48235865.135584906
2019-12-24,42149799.67517403
2019-12-25,33603478.67277656
2019-12-26,30497973.759351872
2019-12-27,43910584.048913024
2019-12-28,34031838.5840446
2019-12-29,26243229.59960938
2019-12-30,42770624.80812497
2019-12-31,35965967.32499607
2020-01-01,17832972.313153602
2020-01-02,36277520.62714222
2020-01-03,44364805.23890946
2020-01-04,28907406.134608008
2020-01-05,26925959.3124459
2020-01-06,66335799.478452384
2020-01-07,35963387.40574922
2020-01-08,49604661.25233928
2020-01-09,63551742.37514511
2020-01-10,48831241.83357417
2020-01-11,29921808.261411402
2020-01-12,26937074.019162446
2020-01-13,42457583.33344887
2020-01-14,75945096.45174947
2020-01-15,92430391.32933089
2020-01-16,49671632.489988826
2020-01-17,62560590.82622618
2020-01-18,33325721.246829577
2020-01-19,36384694.70371296
2020-01-20,56227787.93578654
2020-01-21,37831290.249038614
2020-01-22,48535244.380879745
2020-01-23,46003032.01681848
2020-01-24,38015521.349722505
2020-01-25,25622371.244252414
2020-01-26,35954116.02535174
2020-01-27,109928309.04722162
2020-01-28,68730107.42451216
2020-01-29,52723317.177532434
2020-01-30,87149099.58778872
2020-01-31,78509299.50885051
2020-02-01,50593390.7556453
2020-02-02,44956329.155562855
2020-02-03,99129832.26738109
2020-02-04,65297397.57121801
2020-02-05,52068631.126710735
2020-02-06,114008130.25622697
2020-02-07,118266764.99088627
2020-02-08,57386440.1852599
2020-02-09,36835658.950369306
2020-02-10,88028461.5461457
2020-02-11,71350088.98694314
2020-02-12,79638447.58797038
2020-02-13,78580607.5655148
2020-02-14,76883243.6526199
2020-02-15,60756105.14477582
2020-02-16,65823114.19980117
2020-02-17,84420851.37432921
2020-02-18,67014869.338382185
2020-02-19,93622892.32838961
2020-02-20,80339531.74439266
2020-02-21,51913301.22154797
2020-02-22,38981109.95594208
2020-02-23,45517437.13977027
2020-02-24,53790862.5879439
2020-02-25,53662938.60230331
2020-02-26,57091177.45840006
2020-02-27,58529143.77266426
2020-02-28,54876703.688717976
2020-02-29,39307890.22103273
2020-03-01,28558617.68867318
2020-03-02,48481043.2169903
2020-03-03,45181564.172310196
2020-03-04,55399076.0612205
2020-03-05,48142490.366583325
2020-03-06,54557970.20136025
2020-03-07,31451072.98211813
2020-03-08,31059789.878675215
2020-03-09,64427055.26753496
2020-03-10,64775099.99124095
2020-03-11,69236903.76452126
2020-03-12,87686685.83723165
2020-03-13,97394551.98370707
2020-03-14,47749168.32266979
2020-03-15,36572605.65661676
2020-03-16,71922846.02628198
2020-03-17,66278421.113224514
2020-03-18,70974919.51781799
2020-03-19,76595449.7767545
2020-03-20,76650008.03862727
2020-03-21,33049716.547589667
2020-03-22,41222954.0047729
2020-03-23,63128540.19507145
2020-03-24,70777556.73285961
2020-03-25,65712254.485176854
2020-03-26,35145842.39889765
2020-03-27,42284554.08262761
2020-03-28,30728500.23914749
2020-03-29,27456782.331557147
2020-03-30,44326559.52351047
2020-03-31,44035670.89302834
2020-04-01,45268281.01050857
2020-04-02,44682669.42534783
2020-04-03,50884694.29882962
2020-04-04,37034389.26907579
2020-04-05,23218558.843065836
2020-04-06,61309813.01908281
2020-04-07,51588867.411855586
2020-04-08,38364277.487160504
2020-04-09,49259048.28240821
2020-04-10,46023328.26581195
2020-04-11,26474882.937700946
2020-04-12,22159462.44352807
2020-04-13,39652847.47368562
2020-04-14,30592552.853378914
2020-04-15,36948305.52726979
2020-04-16,50673250.29771729
2020-04-17,54104025.780183114
2020-04-18,27679864.316271517
2020-04-19,24641026.639051117
2020-04-20,35751208.34089005
2020-04-21,38676868.80795895
2020-04-22,49559413.31528373
2020-04-23,48899055.025265045
2020-04-24,66299452.79700664
2020-04-25,34708754.02035965
2020-04-26,29771046.689741794
2020-04-27,56959531.28637922
2020-04-28,50612309.6661097
2020-04-29,106933751.96597417
2020-04-30,132260636.21876687
2020-05-01,68578505.80506025
2020-05-02,33187348.761020433
2020-05-03,38578327.38259667
2020-05-04,52236852.81997091
2020-05-05,63430784.78643574
2020-05-06,66163843.418431416
2020-05-07,87998909.45396018
2020-05-08,92387689.07039243
2020-05-09,75198289.70812257
2020-05-10,40582216.25876015
2020-05-11,65706781.59970871
2020-05-12,76937539.30072466
2020-05-13,91479456.98112266
2020-05-14,92987000.0311536
2020-05-15,75440590.85848476
2020-05-16,45166819.486349516
2020-05-17,56032695.49950253
2020-05-18,81241739.744855
2020-05-19,97321685.33823755
2020-05-20,86142657.1729205
2020-05-21,68665280.52677447
2020-05-22,81650346.90833187
2020-05-23,40724967.614265606
2020-05-24,45732298.9710342
2020-05-25,77807421.42659163
2020-05-26,70757721.74410653
2020-05-27,76827538.88829787
2020-05-28,60804356.555972084
2020-05-29,80041610.69825538
2020-05-30,35575692.68030409
2020-05-31,51261166.41844516
2020-06-01,89102977.44854571
2020-06-02,117394554.70582291
2020-06-03,79529945.00731693
2020-06-04,73527541.13857071
2020-06-05,57338918.35037917
2020-06-06,24826448.470942874
2020-06-07,27817674.474766858
2020-06-08,59384124.17065983
2020-06-09,54370025.61481258
2020-06-10,67930136.49284405
2020-06-11,51243117.43343751
2020-06-12,48266659.874468856
2020-06-13,34389759.37543563
2020-06-14,26625496.593107022
2020-06-15,69780457.16244797
2020-06-16,85299360.22700089
2020-06-17,63610959.53200963
2020-06-18,58765777.85343823
2020-06-19,95393739.4580035
2020-06-20,36944912.383354306
2020-06-21,31581658.575734172
2020-06-22,64795846.76730392
2020-06-23,79681999.7159016
2020-06-24,87258616.79379854
2020-06-25,77170869.69455437
2020-06-26,67227757.23472288
2020-06-27,38235862.9197088
2020-06-28,41869682.57003323
2020-06-29,63881109.544948906
2020-06-30,69284570.15092596
2020-07-01,60925707.87662071
2020-07-02,56994302.819515534
2020-07-03,54492586.22522312
2020-07-04,39116220.003113635
2020-07-05,34425856.39511829
2020-07-06,69203855.89687382
2020-07-07,58166689.19807526
2020-07-08,66616028.8704136
2020-07-09,55297593.90060324
2020-07-10,55632120.982288755
2020-07-11,36626970.06410696
2020-07-12,41237253.0509771
2020-07-13,77477849.26848547
2020-07-14,58125459.979286715
2020-07-15,55189329.73445673
2020-07-16,66294570.78053938
2020-07-17,66024937.23164719
2020-07-18,46822034.36864472
2020-07-19,45568756.08659161
2020-07-20,61030908.866192475
2020-07-21,67970041.75878757
2020-07-22,63750864.26720348
2020-07-23,71369187.97542989
2020-07-24,62452343.48679166
2020-07-25,55462167.61536326
2020-07-26,51052567.67549907
2020-07-27,90538587.71833473
2020-07-28,97324385.81863084
2020-07-29,85017038.65926364
2020-07-30,87930320.07654989
2020-07-31,78304653.37140445
2020-08-01,69856090.15641744
2020-08-02,63244742.233492725
2020-08-03,77847044.49814896
2020-08-04,80510409.3626747
2020-08-05,90656912.88214114
2020-08-06,88845859.76386109
2020-08-07,79220962.77849706
2020-08-08,66295989.50166394
2020-08-09,53269893.68850699
2020-08-10,85001693.71002063
2020-08-11,78350160.03521799
2020-08-12,73341630.181291
2020-08-13,72721028.41575317
2020-08-14,102289302.5878489
2020-08-15,109454536.7498355
2020-08-16,146258219.30337408
2020-08-17,281063708.35588396
2020-08-18,174498990.79727155
2020-08-19,162297635.12277582
2020-08-20,145801308.40776247
2020-08-21,112646086.02624317
2020-08-22,116390703.25863554
2020-08-23,102512198.9166886
2020-08-24,141754659.25396907
2020-08-25,144845717.8653966
2020-08-26,155448744.84363693
2020-08-27,180032817.41358468
2020-08-28,152480729.70243055
2020-08-29,140576617.0400577
2020-08-30,162043138.43150446
2020-08-31,214571937.73517665
2020-09-01,196411341.4446677
2020-09-02,162752380.81536657
2020-09-03,222639731.2202287
2020-09-04,200022355.27775738
2020-09-05,176704955.7538002
2020-09-06,158222947.05915508
2020-09-07,172834617.06032643
2020-09-08,178363621.9544411
2020-09-09,221376067.58359447
2020-09-10,229802359.4864547
2020-09-11,236933086.28694588
2020-09-12,157659931.71432048
2020-09-13,171019783.83366296
2020-09-14,169279046.03620008
2020-09-15,200846288.56618735
2020-09-16,215360787.39052925
2020-09-17,254598495.37054577
2020-09-18,254328838.5564334
2020-09-19,210913591.18250245
2020-09-20,173133251.31627905
2020-09-21,250991745.83478424
2020-09-22,220750194.58817735
2020-09-23,200608015.91978297
2020-09-24,187979037.40424457
2020-09-25,181171064.46221632
2020-09-26,171473001.93236718
2020-09-27,145822308.8455549
2020-09-28,192748611.81221417
2020-09-29,197735769.0215321
2020-09-30,162608810.12523022
2020-10-01,168674062.54911843
2020-10-02,210105441.33587268
2020-10-03,152630072.63214463
2020-10-04,128212763.53635915
2020-10-05,154667788.52447164
2020-10-06,178639761.21847275
2020-10-07,152769073.4414452
2020-10-08,138075055.8659278
2020-10-09,218916404.75896496
2020-10-10,148417225.0515961
2020-10-11,175886723.09019122
2020-10-12,166615166.3598793
2020-10-13,157248278.47327152
2020-10-14,185270123.95083666
2020-10-15,197317196.41086227
2020-10-16,174081613.66784126
2020-10-17,177724968.57688
2020-10-18,208498660.43895242
2020-10-19,325351828.02463585
2020-10-20,373587455.86392725
2020-10-21,380923760.1108431
2020-10-22,381572703.4922814
2020-10-23,275766096.6105004
2020-10-24,159649453.88369748
2020-10-25,183077787.78032288
2020-10-26,351955850.7610634
2020-10-27,335720667.32845944
2020-10-28,358346761.58516705
2020-10-29,306182469.1559151
2020-10-30,292315478.38851243
2020-10-31,206182952.20656037
2020-11-01,233128096.15400764
2020-11-02,379158024.48570734
2020-11-03,324584697.09919584
2020-11-04,200614762.8212975
2020-11-05,331803080.80132866
2020-11-06,299725927.22805125
2020-11-07,171136342.98038658
2020-11-08,167839498.44647434
2020-11-09,177488461.5970803
2020-11-10,230865539.7358289
2020-11-11,228988703.1644892
2020-11-12,200304510.72108653
2020-11-13,182655410.68715984
2020-11-14,213971548.5377406
2020-11-15,179035496.31175393
2020-11-16,399951225.0108118
2020-11-17,343459204.3692691
2020-11-18,309026840.7761497
2020-11-19,324314315.3205339
2020-11-20,274237710.8989173
2020-11-21,208491634.94043866
2020-11-22,201730328.76433736
2020-11-23,293139139.9254747
2020-11-24,323258210.91473687
2020-11-25,245174261.07003447
2020-11-26,261149869.38345712
2020-11-27,213956697.16103837
2020-11-28,152979591.29471242
2020-11-29,167739968.4717832
2020-11-30,374826951.9325281
2020-12-01,265575258.31387264
2020-12-02,248871452.74285322
2020-12-03,180961004.34915474
2020-12-04,253450556.19414005
2020-12-05,206544768.50995713
2020-12-06,187885247.97996736
2020-12-07,189764338.25877616
2020-12-08,208483533.3275152
2020-12-09,258280278.43554962
2020-12-10,272733483.42413
2020-12-11,193800844.61292788
2020-12-12,207729353.8115285
2020-12-13,204842587.98007265
2020-12-14,278331100.24154985
2020-12-15,329622749.08438104
2020-12-16,432404393.420935
2020-12-17,448959963.9192454
2020-12-18,370253548.57194704
2020-12-19,248380507.9823472
2020-12-20,199153313.06655636
2020-12-21,305428617.0176139
2020-12-22,331583833.5162044
2020-12-23,309185856.5863544
2020-12-24,414881054.7177128
2020-12-25,375870900.45022094
2020-12-26,384885138.17209715
2020-12-27,459499869.15489006
2020-12-28,338843282.42697215
2020-12-29,350965745.11423934
2020-12-30,293556191.0958071
2020-12-31,344463736.70890445
2021-01-01,348651296.80421656
2021-01-02,474073062.8337376
2021-01-03,448379865.5271848
2021-01-04,378438766.9169406
2021-01-05,518772327.0822659
2021-01-06,475562436.3508287
2021-01-07,659019440.3229365
2021-01-08,685228695.7252935
2021-01-09,528771575.96367973
2021-01-10,401312844.85188437
2021-01-11,539275356.8992599
2021-01-12,558306207.1897932
2021-01-13,458505291.5491987
2021-01-14,482214506.4127078
2021-01-15,403340799.95488757
2021-01-16,414493734.5197711
2021-01-17,393083221.9571187
2021-01-18,442790607.23383063
2021-01-19,503213450.92733014
2021-01-20,442344174.9873801
2021-01-21,565607464.1344814
2021-01-22,455514480.6336809
2021-01-23,338683726.5531431
2021-01-24,351797662.35780734
2021-01-25,536915626.7108083
2021-01-26,321790035.6700014
2021-01-27,469882431.366245
2021-01-28,510680864.29883033
2021-01-29,562727849.0173258
2021-01-30,476919963.2807854
2021-01-31,463864997.2582767
2021-02-01,559180090.8595937
2021-02-02,487367666.6307643
2021-02-03,509431879.22549087
2021-02-04,522041452.94521594
2021-02-05,455690066.44379383
2021-02-06,527475904.5870272
2021-02-07,610202654.4352477
2021-02-08,650140525.8450842
2021-02-09,1066944095.0627351
2021-02-10,727944728.5766648
2021-02-11,875658728.978592
2021-02-12,713411060.3821952
2021-02-13,472562162.8520904
2021-02-14,611371501.8155104
2021-02-15,768688684.5486151
2021-02-16,1084653869.2945893
2021-02-17,772806055.14098
2021-02-18,900194796.588329
2021-02-19,864891092.0986586
2021-02-20,864359102.6975075
2021-02-21,685191437.7180743
2021-02-22,732402717.8793235
2021-02-23,851095973.4828376
2021-02-24,631314200.6829861
2021-02-25,686749609.9420089
2021-02-26,687520942.4466765
2021-02-27,483212192.9025535
2021-02-28,656709750.735833
2021-03-01,665586628.1296239
2021-03-02,665282680.2299844
2021-03-03,598330259.4981359
2021-03-04,578826928.7435883
2021-03-05,584346918.6225879
2021-03-06,514485184.04600036
2021-03-07,765768167.6950992
2021-03-08,695100021.5596013
2021-03-09,779275969.818404
2021-03-10,666394966.0905287
2021-03-11,731769160.9607592
2021-03-12,572941694.3928938
2021-03-13,494761416.24752676
2021-03-14,464468893.8659539
2021-03-15,502178424.13121915
2021-03-16,578639537.2958543
2021-03-17,622086274.3929657
2021-03-18,498524450.94469005
2021-03-19,482897131.6430076
2021-03-20,425304279.08567023
2021-03-21,385413437.06397045
2021-03-22,469216380.24555516
2021-03-23,590186305.3820933
2021-03-24,554518534.2640442
2021-03-25,613123601.1427506
2021-03-26,598085159.0517638
2021-03-27,433189782.9226958
2021-03-28,334353301.89037603
2021-03-29,626584077.0616531
2021-03-30,599167713.0918632
2021-03-31,510559296.420996
2021-04-01,556534563.0448813
2021-04-02,565363311.3710493
2021-04-03,597283368.3226138
2021-04-04,470188757.3993474
2021-04-05,652206057.495484
2021-04-06,821462684.770841
2021-04-07,629899235.7156112
2021-04-08,651800772.445494
2021-04-09,628157236.7162182
2021-04-10,589482757.1642175
2021-04-11,565776265.975451
2021-04-12,741159759.1807233
2021-04-13,846747833.6203896
2021-04-14,855702095.4567758
2021-04-15,660084485.620093
2021-04-16,1072981062.4370441
2021-04-17,705660017.8967731
2021-04-18,743782679.0400006
2021-04-19,745250177.8594376
2021-04-20,786553415.1984425
2021-04-21,987979450.5783565
2021-04-22,782747811.3927689
2021-04-23,811290105.2325004
2021-04-24,542386616.3268687
2021-04-25,627199298.893963
2021-04-26,1039953377.6007915
2021-04-27,884424463.0881989
2021-04-28,743252130.8298886
2021-04-29,999954690.4848303
2021-04-30,914683476.2940608
2021-05-01,655740731.6097394
2021-05-02,461538642.94917786
2021-05-03,650146465.9480315
2021-05-04,725179677.9002852
2021-05-05,660095999.3389192
2021-05-06,610779928.4635922
2021-05-07,665776646.5719488
2021-05-08,469884891.1701295
2021-05-09,326778053.57011896
2021-05-10,444643350.1552529
2021-05-11,347250197.2300813
2021-05-12,450426027.38824093
2021-05-13,775390305.306789
2021-05-14,800451299.4289519
2021-05-15,726084059.6794678
2021-05-16,603410807.9725397
2021-05-17,913108918.9758555
2021-05-18,687298504.836713
2021-05-19,982705922.5185679
2021-05-20,950228594.8639041
2021-05-21,748045893.7094033
2021-05-22,707568398.9680412
2021-05-23,727557977.5167391
2021-05-24,794701338.0369371
2021-05-25,731289855.0690407
2021-05-26,701100133.1581826
2021-05-27,604704544.882251
2021-05-28,842818649.5076202
2021-05-29,626756223.5320299
2021-05-30,280170928.5320871
2021-05-31,293091824.2024789
2021-06-01,394388825.18894166
2021-06-02,273531033.2697988
2021-06-03,306550108.160417
2021-06-04,278959079.7311008
2021-06-05,209165514.6429829
2021-06-06,398984932.2710553
2021-06-07,541773289.6430156
2021-06-08,634089829.31525
2021-06-09,385954855.09426415
2021-06-10,449369286.0158723
2021-06-11,495432440.6256192
2021-06-12,298507806.92038196
2021-06-13,363117362.050273
2021-06-14,442155508.16152513
2021-06-15,410812261.49523956
2021-06-16,497836899.0275052
2021-06-17,432270207.6264266
2021-06-18,445536978.9607981
2021-06-19,373063364.1211528
2021-06-20,384703297.3659571
2021-06-21,541731332.7982286
2021-06-22,716634296.9118547
2021-06-23,624802744.132843
2021-06-24,559147336.6022778
2021-06-25,697602989.8695965
2021-06-26,692071843.4722611
2021-06-27,758678488.4377683
2021-06-28,672326427.4630882
2021-06-29,536027931.70907134
2021-06-30,461272910.63794
2021-07-01,588126547.890039
2021-07-02,667372223.7634276
2021-07-03,360143531.1912539
2021-07-04,464957057.7217619
2021-07-05,373498692.0969035
2021-07-06,317810129.2537932
2021-07-07,353957430.6209643
2021-07-08,790700643.7563826
2021-07-09,876168458.057048
2021-07-10,394599489.62909555
2021-07-11,491904571.1570486
2021-07-12,435523164.42921746
2021-07-13,365431495.9703924
2021-07-14,283408063.4125594
2021-07-15,453445895.59168386
2021-07-16,384173353.9315723
2021-07-17,412942874.54652077
2021-07-18,251047830.2106676
2021-07-19,315097726.5123525
2021-07-20,479290382.0664631
