date,2yr_yield,fed_assets,m2,10yr_3mo_spread,10yr_inflation,usd_index,fed_funds,sp500
2021-06-09,0.16,7952327.0,20418.6,1.47,2.32,110.5821,0.06,4219.55
2021-06-10,0.14,7952327.0,20418.6,1.42,2.35,110.5572,0.06,4239.18
2021-06-11,0.16,7952327.0,20418.6,1.44,2.32,111.1056,0.06,4247.44
2021-06-12,0.16,7952327.0,20418.6,1.44,2.32,111.1056,0.06,4247.44
2021-06-13,0.16,7952327.0,20418.6,1.44,2.32,111.1056,0.06,4247.44
2021-06-14,0.16,7952327.0,20503.4,1.48,2.36,110.9783,0.06,4255.15
2021-06-15,0.16,7952327.0,20503.4,1.48,2.38,111.3641,0.06,4246.59
2021-06-16,0.21,8064257.0,20503.4,1.53,2.32,111.129,0.06,4223.7
2021-06-17,0.23,8064257.0,20503.4,1.48,2.27,112.5876,0.1,4221.86
2021-06-18,0.26,8064257.0,20503.4,1.4,2.24,113.0508,0.1,4166.45
2021-06-19,0.26,8064257.0,20503.4,1.4,2.24,113.0508,0.1,4166.45
2021-06-20,0.26,8064257.0,20503.4,1.4,2.24,113.0508,0.1,4166.45
2021-06-21,0.27,8064257.0,20409.7,1.45,2.25,112.8505,0.1,4224.79
2021-06-22,0.25,8064257.0,20409.7,1.44,2.31,112.929,0.1,4246.44
2021-06-23,0.26,8101945.0,20409.7,1.45,2.34,112.3929,0.1,4241.84
2021-06-24,0.26,8101945.0,20409.7,1.44,2.3,112.3341,0.1,4266.49
2021-06-25,0.28,8101945.0,20409.7,1.48,2.34,111.9722,0.1,4280.7
2021-06-26,0.28,8101945.0,20409.7,1.48,2.34,111.9722,0.1,4280.7
2021-06-27,0.28,8101945.0,20409.7,1.48,2.34,111.9722,0.1,4280.7
2021-06-28,0.25,8101945.0,20362.5,1.44,2.33,112.0306,0.1,4290.61
2021-06-29,0.27,8101945.0,20362.5,1.45,2.32,112.2665,0.1,4291.8
2021-06-30,0.25,8078544.0,20362.5,1.4,2.32,112.5583,0.08,4297.5
2021-07-01,0.25,8078544.0,20362.5,1.43,2.35,112.7458,0.1,4319.94
2021-07-02,0.24,8078544.0,20362.5,1.39,2.33,112.5484,0.1,4352.34
2021-07-03,0.24,8078544.0,20362.5,1.39,2.33,112.5484,0.1,4352.34
2021-07-04,0.24,8078544.0,20362.5,1.39,2.33,112.5484,0.1,4352.34
2021-07-05,0.24,8078544.0,20539.2,1.39,2.33,112.5484,0.1,4352.34
2021-07-06,0.22,8078544.0,20539.2,1.32,2.31,112.9573,0.1,4343.54
2021-07-07,0.22,8097773.0,20539.2,1.28,2.28,113.1102,0.1,4358.13
2021-07-08,0.19,8097773.0,20539.2,1.24,2.22,113.0834,0.1,4320.82
2021-07-09,0.23,8097773.0,20539.2,1.31,2.28,112.8442,0.1,4369.55
2021-07-10,0.23,8097773.0,20539.2,1.31,2.28,112.8442,0.1,4369.55
2021-07-11,0.23,8097773.0,20539.2,1.31,2.28,112.8442,0.1,4369.55
2021-07-12,0.23,8097773.0,20534.4,1.33,2.33,112.7675,0.1,4384.63
2021-07-13,0.26,8097773.0,20534.4,1.37,2.36,113.0126,0.1,4369.21
2021-07-14,0.23,8201651.0,20534.4,1.31,2.34,112.8852,0.1,4374.3
2021-07-15,0.23,8201651.0,20534.4,1.26,2.32,113.0084,0.1,4360.03
2021-07-16,0.25,8201651.0,20534.4,1.26,2.33,113.0461,0.1,4327.16
2021-07-17,0.25,8201651.0,20534.4,1.26,2.33,113.0461,0.1,4327.16
2021-07-18,0.25,8201651.0,20534.4,1.26,2.33,113.0461,0.1,4327.16
2021-07-19,0.21,8201651.0,20564.3,1.14,2.24,113.5497,0.1,4258.49
2021-07-20,0.2,8201651.0,20564.3,1.18,2.26,113.7536,0.1,4323.06
2021-07-21,0.22,8240530.0,20564.3,1.25,2.28,113.3992,0.1,4358.69
2021-07-22,0.2,8240530.0,20564.3,1.22,2.28,113.4759,0.1,4367.48
2021-07-23,0.22,8240530.0,20564.3,1.25,2.35,113.4452,0.1,4411.79
2021-07-24,0.22,8240530.0,20564.3,1.25,2.35,113.4452,0.1,4411.79
2021-07-25,0.22,8240530.0,20564.3,1.25,2.35,113.4452,0.1,4411.79
2021-07-26,0.22,8240530.0,20517.0,1.24,2.4,113.2306,0.1,4422.3
2021-07-27,0.2,8240530.0,20517.0,1.2,2.38,113.2293,0.1,4401.46
2021-07-28,0.2,8221473.0,20517.0,1.21,2.41,113.187,0.1,4400.64
2021-07-29,0.2,8221473.0,20517.0,1.22,2.43,112.4905,0.1,4419.15
2021-07-30,0.19,8221473.0,20517.0,1.18,2.4,112.6785,0.07,4395.26
2021-07-31,0.19,8221473.0,20517.0,1.18,2.4,112.6785,0.07,4395.26
2021-08-01,0.19,8221473.0,20517.0,1.18,2.4,112.6785,0.07,4395.26
2021-08-02,0.17,8221473.0,20643.7,1.15,2.37,112.6758,0.1,4387.16
2021-08-03,0.17,8221473.0,20643.7,1.14,2.38,112.8304,0.1,4423.15
2021-08-04,0.17,8235073.0,20643.7,1.14,2.35,112.9033,0.1,4402.66
2021-08-05,0.21,8235073.0,20643.7,1.18,2.33,112.7754,0.1,4429.1
2021-08-06,0.21,8235073.0,20643.7,1.25,2.37,113.316,0.1,4436.52
2021-08-07,0.21,8235073.0,20643.7,1.25,2.37,113.316,0.1,4436.52
2021-08-08,0.21,8235073.0,20643.7,1.25,2.37,113.316,0.1,4436.52
2021-08-09,0.23,8235073.0,20701.4,1.27,2.37,113.4594,0.1,4432.35
2021-08-10,0.24,8235073.0,20701.4,1.31,2.4,113.5041,0.1,4436.75
2021-08-11,0.23,8257159.0,20701.4,1.3,2.42,113.2884,0.1,4447.7
2021-08-12,0.23,8257159.0,20701.4,1.3,2.41,113.2745,0.1,4460.83
2021-08-13,0.23,8257159.0,20701.4,1.23,2.37,113.0676,0.1,4468.0
2021-08-14,0.23,8257159.0,20701.4,1.23,2.37,113.0676,0.1,4468.0
2021-08-15,0.23,8257159.0,20701.4,1.23,2.37,113.0676,0.1,4468.0
2021-08-16,0.21,8257159.0,20772.0,1.2,2.36,113.1755,0.1,4479.71
2021-08-17,0.23,8257159.0,20772.0,1.19,2.33,113.6227,0.1,4448.08
2021-08-18,0.23,8342598.0,20772.0,1.2,2.32,113.7013,0.09,4400.27
2021-08-19,0.22,8342598.0,20772.0,1.18,2.28,114.1151,0.09,4405.8
2021-08-20,0.23,8342598.0,20772.0,1.21,2.27,114.5069,0.09,4441.67
2021-08-21,0.23,8342598.0,20772.0,1.21,2.27,114.5069,0.09,4441.67
2021-08-22,0.23,8342598.0,20772.0,1.21,2.27,114.5069,0.09,4441.67
2021-08-23,0.23,8342598.0,20747.4,1.2,2.27,113.95,0.09,4479.53
2021-08-24,0.24,8342598.0,20747.4,1.24,2.3,113.6873,0.09,4486.23
2021-08-25,0.23,8332743.0,20747.4,1.29,2.35,113.6395,0.09,4496.19
2021-08-26,0.25,8332743.0,20747.4,1.29,2.33,113.7956,0.09,4470.0
2021-08-27,0.22,8332743.0,20747.4,1.26,2.39,113.3479,0.08,4509.37
2021-08-28,0.22,8332743.0,20747.4,1.26,2.39,113.3479,0.08,4509.37
2021-08-29,0.22,8332743.0,20747.4,1.26,2.39,113.3479,0.08,4509.37
2021-08-30,0.2,8332743.0,20779.2,1.24,2.37,113.2522,0.08,4528.79
2021-08-31,0.2,8332743.0,20779.2,1.26,2.33,113.1132,0.06,4522.68
2021-09-01,0.2,8349173.0,20779.2,1.26,2.34,112.8788,0.08,4524.09
2021-09-02,0.2,8349173.0,20779.2,1.24,2.32,112.7926,0.08,4536.95
2021-09-03,0.21,8349173.0,20779.2,1.28,2.34,112.5541,0.08,4535.43
2021-09-04,0.21,8349173.0,20779.2,1.28,2.34,112.5541,0.08,4535.43
2021-09-05,0.21,8349173.0,20779.2,1.28,2.34,112.5541,0.08,4535.43
2021-09-06,0.21,8349173.0,20920.7,1.28,2.34,112.5541,0.08,4535.43
2021-09-07,0.22,8349173.0,20920.7,1.33,2.36,112.9845,0.08,4520.03
2021-09-08,0.22,8357314.0,20920.7,1.3,2.38,113.2361,0.08,4514.07
2021-09-09,0.23,8357314.0,20920.7,1.26,2.38,113.0482,0.08,4493.28
2021-09-10,0.23,8357314.0,20920.7,1.3,2.4,112.9468,0.08,4458.58
2021-09-11,0.23,8357314.0,20920.7,1.3,2.4,112.9468,0.08,4458.58
2021-09-12,0.23,8357314.0,20920.7,1.3,2.4,112.9468,0.08,4458.58
2021-09-13,0.21,8357314.0,20965.1,1.27,2.37,113.038,0.08,4468.73
2021-09-14,0.21,8357314.0,20965.1,1.24,2.33,113.0099,0.08,4443.05
2021-09-15,0.21,8448770.0,20965.1,1.27,2.35,112.981,0.08,4480.7
2021-09-16,0.23,8448770.0,20965.1,1.3,2.35,113.3068,0.08,4473.75
2021-09-17,0.23,8448770.0,20965.1,1.33,2.33,113.6015,0.08,4432.99
2021-09-18,0.23,8448770.0,20965.1,1.33,2.33,113.6015,0.08,4432.99
2021-09-19,0.23,8448770.0,20965.1,1.33,2.33,113.6015,0.08,4432.99
2021-09-20,0.23,8448770.0,20921.6,1.27,2.29,113.9451,0.08,4357.73
2021-09-21,0.22,8448770.0,20921.6,1.3,2.29,113.8209,0.08,4354.19
2021-09-22,0.25,8489824.0,20921.6,1.29,2.28,113.6254,0.08,4395.64
2021-09-23,0.27,8489824.0,20921.6,1.38,2.31,113.5174,0.08,4448.98
2021-09-24,0.29,8489824.0,20921.6,1.44,2.34,113.7646,0.08,4455.48
2021-09-25,0.29,8489824.0,20921.6,1.44,2.34,113.7646,0.08,4455.48
2021-09-26,0.29,8489824.0,20921.6,1.44,2.34,113.7646,0.08,4455.48
2021-09-27,0.31,8489824.0,20831.4,1.44,2.35,113.7484,0.08,4443.11
2021-09-28,0.31,8489824.0,20831.4,1.5,2.38,114.2524,0.08,4352.63
2021-09-29,0.3,8447981.0,20831.4,1.51,2.37,114.7142,0.08,4359.46
2021-09-30,0.28,8447981.0,20831.4,1.48,2.37,114.6461,0.06,4307.54
2021-10-01,0.27,8447981.0,20831.4,1.44,2.38,114.3857,0.08,4357.04
2021-10-02,0.27,8447981.0,20831.4,1.44,2.38,114.3857,0.08,4357.04
2021-10-03,0.27,8447981.0,20831.4,1.44,2.38,114.3857,0.08,4357.04
2021-10-04,0.27,8447981.0,21036.1,1.45,2.38,114.2818,0.08,4300.46
2021-10-05,0.28,8447981.0,21036.1,1.5,2.45,114.374,0.08,4345.72
2021-10-06,0.3,8464032.0,21036.1,1.49,2.43,114.7264,0.08,4363.55
2021-10-07,0.32,8464032.0,21036.1,1.53,2.46,114.5133,0.08,4399.76
2021-10-08,0.32,8464032.0,21036.1,1.56,2.5,114.6095,0.08,4391.34
2021-10-09,0.32,8464032.0,21036.1,1.56,2.5,114.6095,0.08,4391.34
2021-10-10,0.32,8464032.0,21036.1,1.56,2.5,114.6095,0.08,4391.34
2021-10-11,0.32,8464032.0,21060.9,1.56,2.5,114.6095,0.08,4361.19
2021-10-12,0.35,8464032.0,21060.9,1.53,2.49,114.7658,0.08,4350.65
2021-10-13,0.37,8480942.0,21060.9,1.51,2.52,114.4815,0.08,4363.8
2021-10-14,0.36,8480942.0,21060.9,1.47,2.52,114.2175,0.08,4438.26
2021-10-15,0.41,8480942.0,21060.9,1.54,2.56,114.102,0.08,4471.37
2021-10-16,0.41,8480942.0,21060.9,1.54,2.56,114.102,0.08,4471.37
2021-10-17,0.41,8480942.0,21060.9,1.54,2.56,114.102,0.08,4471.37
2021-10-18,0.44,8480942.0,21138.2,1.53,2.54,114.0008,0.08,4486.46
2021-10-19,0.41,8480942.0,21138.2,1.6,2.54,113.6576,0.08,4519.63
2021-10-20,0.4,8564943.0,21138.2,1.6,2.57,113.5194,0.08,4536.19
2021-10-21,0.45,8564943.0,21138.2,1.62,2.64,113.631,0.08,4549.78
2021-10-22,0.48,8564943.0,21138.2,1.6,2.64,113.681,0.08,4544.9
2021-10-23,0.48,8564943.0,21138.2,1.6,2.64,113.681,0.08,4544.9
2021-10-24,0.48,8564943.0,21138.2,1.6,2.64,113.681,0.08,4544.9
2021-10-25,0.47,8564943.0,21026.6,1.58,2.66,113.6153,0.08,4566.48
2021-10-26,0.47,8564943.0,21026.6,1.57,2.69,113.6842,0.08,4574.79
2021-10-27,0.5,8556181.0,21026.6,1.48,2.65,113.6326,0.08,4551.68
2021-10-28,0.5,8556181.0,21026.6,1.51,2.57,113.452,0.08,4596.42
2021-10-29,0.48,8556181.0,21026.6,1.5,2.51,114.1482,0.07,4605.38
2021-10-30,0.48,8556181.0,21026.6,1.5,2.51,114.1482,0.07,4605.38
2021-10-31,0.48,8556181.0,21026.6,1.5,2.51,114.1482,0.07,4605.38
2021-11-01,0.5,8556181.0,21170.2,1.53,2.5,114.2237,0.08,4613.67
2021-11-02,0.46,8556181.0,21170.2,1.51,2.51,114.2992,0.08,4630.65
2021-11-03,0.47,8574871.0,21170.2,1.55,2.53,114.3753,0.08,4660.57
2021-11-04,0.41,8574871.0,21170.2,1.49,2.56,114.3685,0.08,4680.06
2021-11-05,0.39,8574871.0,21170.2,1.4,2.54,114.0846,0.08,4697.53
2021-11-06,0.39,8574871.0,21170.2,1.4,2.54,114.0846,0.08,4697.53
2021-11-07,0.39,8574871.0,21170.2,1.4,2.54,114.0846,0.08,4697.53
2021-11-08,0.45,8574871.0,21251.9,1.45,2.62,113.8369,0.08,4701.7
2021-11-09,0.41,8574871.0,21251.9,1.42,2.63,113.7721,0.08,4685.25
2021-11-10,0.51,8663117.0,21251.9,1.51,2.7,114.159,0.08,4646.71
2021-11-11,0.51,8663117.0,21251.9,1.51,2.7,114.159,0.08,4649.27
2021-11-12,0.53,8663117.0,21251.9,1.53,2.73,114.523,0.08,4682.85
2021-11-13,0.53,8663117.0,21251.9,1.53,2.73,114.523,0.08,4682.85
2021-11-14,0.53,8663117.0,21251.9,1.53,2.73,114.523,0.08,4682.85
2021-11-15,0.53,8663117.0,21317.3,1.58,2.76,114.5976,0.08,4682.8
2021-11-16,0.54,8663117.0,21317.3,1.58,2.73,115.1462,0.08,4700.9
2021-11-17,0.52,8674970.0,21317.3,1.55,2.7,115.0355,0.08,4688.67
2021-11-18,0.52,8674970.0,21317.3,1.54,2.73,115.0777,0.08,4704.54
2021-11-19,0.52,8674970.0,21317.3,1.49,2.65,115.2287,0.08,4697.96
2021-11-20,0.52,8674970.0,21317.3,1.49,2.65,115.2287,0.08,4697.96
2021-11-21,0.52,8674970.0,21317.3,1.49,2.65,115.2287,0.08,4697.96
2021-11-22,0.63,8674970.0,21346.6,1.58,2.61,115.6582,0.08,4682.94
2021-11-23,0.6,8674970.0,21346.6,1.61,2.62,116.0236,0.08,4690.7
2021-11-24,0.64,8681771.0,21346.6,1.58,2.61,116.2838,0.08,4701.46
2021-11-25,0.64,8681771.0,21346.6,1.58,2.61,116.2838,0.08,4701.46
2021-11-26,0.5,8681771.0,21346.6,1.42,2.55,116.5252,0.08,4594.62
2021-11-27,0.5,8681771.0,21346.6,1.42,2.55,116.5252,0.08,4594.62
2021-11-28,0.5,8681771.0,21346.6,1.42,2.55,116.5252,0.08,4594.62
2021-11-29,0.51,8681771.0,21374.3,1.46,2.54,116.5945,0.08,4655.27
2021-11-30,0.52,8681771.0,21374.3,1.38,2.5,116.218,0.07,4567.0
2021-12-01,0.56,8650402.0,21374.3,1.37,2.44,115.9,0.08,4513.04
2021-12-02,0.63,8650402.0,21374.3,1.39,2.47,116.0286,0.08,4577.1
2021-12-03,0.6,8650402.0,21374.3,1.29,2.43,116.2488,0.08,4538.43
2021-12-04,0.6,8650402.0,21374.3,1.29,2.43,116.2488,0.08,4538.43
2021-12-05,0.6,8650402.0,21374.3,1.29,2.43,116.2488,0.08,4538.43
2021-12-06,0.65,8650402.0,21516.8,1.38,2.44,116.1633,0.08,4591.67
2021-12-07,0.7,8650402.0,21516.8,1.42,2.47,115.865,0.08,4686.75
2021-12-08,0.68,8664524.0,21516.8,1.45,2.52,115.4509,0.08,4701.21
2021-12-09,0.7,8664524.0,21516.8,1.43,2.47,115.787,0.08,4667.45
2021-12-10,0.67,8664524.0,21516.8,1.42,2.44,115.5818,0.08,4712.02
2021-12-11,0.67,8664524.0,21516.8,1.42,2.44,115.5818,0.08,4712.02
2021-12-12,0.67,8664524.0,21516.8,1.42,2.44,115.5818,0.08,4712.02
2021-12-13,0.66,8664524.0,21571.4,1.37,2.4,115.8501,0.08,4668.97
2021-12-14,0.67,8664524.0,21571.4,1.39,2.37,116.2484,0.08,4634.09
2021-12-15,0.69,8756666.0,21571.4,1.42,2.39,116.4301,0.08,4709.85
2021-12-16,0.64,8756666.0,21571.4,1.39,2.42,115.7231,0.08,4668.67
2021-12-17,0.66,8756666.0,21571.4,1.36,2.38,115.7976,0.08,4620.64
2021-12-18,0.66,8756666.0,21571.4,1.36,2.38,115.7976,0.08,4620.64
2021-12-19,0.66,8756666.0,21571.4,1.36,2.38,115.7976,0.08,4620.64
2021-12-20,0.65,8756666.0,21697.2,1.36,2.39,116.0153,0.08,4568.02
2021-12-21,0.7,8756666.0,21697.2,1.41,2.44,116.1156,0.08,4649.23
2021-12-22,0.68,8790495.0,21697.2,1.38,2.47,115.7568,0.08,4696.56
2021-12-23,0.71,8790495.0,21697.2,1.43,2.47,115.5426,0.08,4725.79
2021-12-24,0.71,8790495.0,21697.2,1.43,2.47,115.5426,0.08,4725.79
2021-12-25,0.71,8790495.0,21697.2,1.43,2.47,115.5426,0.08,4725.79
2021-12-26,0.71,8790495.0,21697.2,1.43,2.47,115.5426,0.08,4725.79
2021-12-27,0.76,8790495.0,21742.0,1.42,2.5,115.4779,0.08,4791.19
2021-12-28,0.74,8790495.0,21742.0,1.43,2.5,115.4279,0.08,4786.35
2021-12-29,0.75,8757460.0,21742.0,1.5,2.53,115.3773,0.08,4793.06
2021-12-30,0.73,8757460.0,21742.0,1.47,2.58,115.2924,0.08,4778.73
2021-12-31,0.73,8757460.0,21742.0,1.46,2.56,115.2924,0.07,4766.18
2022-01-01,0.73,8757460.0,21742.0,1.46,2.56,115.2924,0.07,4766.18
2022-01-02,0.73,8757460.0,21742.0,1.46,2.56,115.2924,0.07,4766.18
2022-01-03,0.78,8757460.0,21718.2,1.55,2.6,115.4102,0.08,4796.56
2022-01-04,0.77,8757460.0,21718.2,1.58,2.57,115.3238,0.08,4793.54
2022-01-05,0.83,8765721.0,21718.2,1.62,2.53,115.1558,0.08,4700.58
2022-01-06,0.88,8765721.0,21718.2,1.63,2.46,115.4221,0.08,4696.05
2022-01-07,0.87,8765721.0,21718.2,1.66,2.48,115.0641,0.08,4677.03
2022-01-08,0.87,8765721.0,21718.2,1.66,2.48,115.0641,0.08,4677.03
2022-01-09,0.87,8765721.0,21718.2,1.66,2.48,115.0641,0.08,4677.03
2022-01-10,0.92,8765721.0,21733.3,1.65,2.48,115.2341,0.08,4670.29
2022-01-11,0.9,8765721.0,21733.3,1.64,2.54,114.852,0.08,4713.07
2022-01-12,0.92,8788278.0,21733.3,1.62,2.48,114.3798,0.08,4726.35
2022-01-13,0.91,8788278.0,21733.3,1.58,2.43,114.2084,0.08,4659.03
2022-01-14,0.99,8788278.0,21733.3,1.65,2.44,114.4045,0.08,4662.85
2022-01-15,0.99,8788278.0,21733.3,1.65,2.44,114.4045,0.08,4662.85
2022-01-16,0.99,8788278.0,21733.3,1.65,2.44,114.4045,0.08,4662.85
2022-01-17,0.99,8788278.0,21707.5,1.65,2.44,114.4045,0.08,4662.85
2022-01-18,1.06,8788278.0,21707.5,1.71,2.46,114.7533,0.08,4577.11
2022-01-19,1.04,8867834.0,21707.5,1.66,2.4,114.6272,0.08,4532.76
2022-01-20,1.08,8867834.0,21707.5,1.66,2.33,114.4819,0.08,4482.73
2022-01-21,1.01,8867834.0,21707.5,1.58,2.34,114.6262,0.08,4397.94
2022-01-22,1.01,8867834.0,21707.5,1.58,2.34,114.6262,0.08,4397.94
2022-01-23,1.01,8867834.0,21707.5,1.58,2.34,114.6262,0.08,4397.94
2022-01-24,0.99,8867834.0,21522.9,1.56,2.38,115.2085,0.08,4410.13
2022-01-25,1.02,8867834.0,21522.9,1.59,2.41,115.1693,0.08,4356.45
2022-01-26,1.13,8860485.0,21522.9,1.66,2.38,115.1017,0.08,4349.93
2022-01-27,1.18,8860485.0,21522.9,1.61,2.4,115.9723,0.08,4326.51
2022-01-28,1.15,8860485.0,21522.9,1.59,2.44,116.0306,0.08,4431.85
2022-01-29,1.15,8860485.0,21522.9,1.59,2.44,116.0306,0.08,4431.85
2022-01-30,1.15,8860485.0,21522.9,1.59,2.44,116.0306,0.08,4431.85
2022-01-31,1.18,8860485.0,21512.0,1.57,2.44,115.5667,0.08,4515.55
2022-02-01,1.18,8860485.0,21512.0,1.62,2.43,115.3726,0.08,4546.54
2022-02-02,1.16,8873211.0,21512.0,1.59,2.41,115.1617,0.08,4589.38
2022-02-03,1.19,8873211.0,21512.0,1.62,2.38,114.924,0.08,4477.44
2022-02-04,1.31,8873211.0,21512.0,1.7,2.41,115.1489,0.08,4500.53
2022-02-05,1.31,8873211.0,21512.0,1.7,2.41,115.1489,0.08,4500.53
2022-02-06,1.31,8873211.0,21512.0,1.7,2.41,115.1489,0.08,4500.53
2022-02-07,1.3,8873211.0,21549.6,1.65,2.4,115.022,0.08,4483.87
2022-02-08,1.35,8873211.0,21549.6,1.71,2.42,115.101,0.08,4521.54
2022-02-09,1.36,8878009.0,21549.6,1.68,2.42,114.836,0.08,4587.18
2022-02-10,1.61,8878009.0,21549.6,1.63,2.45,114.5711,0.08,4504.08
2022-02-11,1.5,8878009.0,21549.6,1.56,2.43,114.8568,0.08,4418.64
2022-02-12,1.5,8878009.0,21549.6,1.56,2.43,114.8568,0.08,4418.64
2022-02-13,1.5,8878009.0,21549.6,1.56,2.43,114.8568,0.08,4418.64
2022-02-14,1.58,8878009.0,21562.2,1.55,2.48,115.2012,0.08,4401.67
2022-02-15,1.58,8878009.0,21562.2,1.65,2.48,114.9348,0.08,4471.07
2022-02-16,1.52,8911033.0,21562.2,1.65,2.46,114.6971,0.08,4475.01
2022-02-17,1.49,8911033.0,21562.2,1.61,2.43,114.6867,0.08,4380.26
2022-02-18,1.47,8911033.0,21562.2,1.57,2.41,114.8057,0.08,4348.87
2022-02-19,1.47,8911033.0,21562.2,1.57,2.41,114.8057,0.08,4348.87
2022-02-20,1.47,8911033.0,21562.2,1.57,2.41,114.8057,0.08,4348.87
2022-02-21,1.47,8911033.0,21566.5,1.57,2.41,114.8057,0.08,4348.87
2022-02-22,1.56,8911033.0,21566.5,1.57,2.45,114.7172,0.08,4304.76
2022-02-23,1.58,8928129.0,21566.5,1.65,2.53,114.6853,0.08,4225.5
2022-02-24,1.54,8928129.0,21566.5,1.64,2.55,115.9586,0.08,4288.7
2022-02-25,1.55,8928129.0,21566.5,1.64,2.54,115.2742,0.08,4384.65
2022-02-26,1.55,8928129.0,21566.5,1.64,2.54,115.2742,0.08,4384.65
2022-02-27,1.55,8928129.0,21566.5,1.64,2.54,115.2742,0.08,4384.65
2022-02-28,1.44,8928129.0,21651.7,1.48,2.62,115.2931,0.08,4373.94
2022-03-01,1.31,8928129.0,21651.7,1.4,2.62,115.8831,0.08,4306.26
2022-03-02,1.5,8904455.0,21651.7,1.52,2.71,115.8281,0.08,4386.54
2022-03-03,1.53,8904455.0,21651.7,1.48,2.69,116.0198,0.08,4363.49
2022-03-04,1.5,8904455.0,21651.7,1.4,2.67,116.7299,0.08,4328.87
2022-03-05,1.5,8904455.0,21651.7,1.4,2.67,116.7299,0.08,4328.87
2022-03-06,1.5,8904455.0,21651.7,1.4,2.67,116.7299,0.08,4328.87
2022-03-07,1.55,8904455.0,21805.3,1.4,2.77,117.4591,0.08,4201.09
2022-03-08,1.63,8904455.0,21805.3,1.5,2.9,117.7,0.08,4170.7
2022-03-09,1.68,8910748.0,21805.3,1.56,2.84,116.7173,0.08,4277.88
2022-03-10,1.72,8910748.0,21805.3,1.59,2.86,116.8532,0.08,4259.52
2022-03-11,1.75,8910748.0,21805.3,1.6,2.94,117.1274,0.08,4204.31
2022-03-12,1.75,8910748.0,21805.3,1.6,2.94,117.1274,0.08,4204.31
2022-03-13,1.75,8910748.0,21805.3,1.6,2.94,117.1274,0.08,4204.31
2022-03-14,1.87,8910748.0,21855.9,1.69,2.93,117.2438,0.08,4173.11
2022-03-15,1.85,8910748.0,21855.9,1.69,2.84,117.3029,0.08,4262.45
2022-03-16,1.95,8954306.0,21855.9,1.75,2.8,116.8654,0.08,4357.86
2022-03-17,1.94,8954306.0,21855.9,1.8,2.91,116.1148,0.33,4411.67
2022-03-18,1.97,8954306.0,21855.9,1.72,2.86,116.2161,0.33,4463.12
2022-03-19,1.97,8954306.0,21855.9,1.72,2.86,116.2161,0.33,4463.12
2022-03-20,1.97,8954306.0,21855.9,1.72,2.86,116.2161,0.33,4463.12
2022-03-21,2.14,8954306.0,21858.4,1.78,2.9,116.0252,0.33,4461.18
2022-03-22,2.18,8954306.0,21858.4,1.87,2.91,116.1654,0.33,4511.61
2022-03-23,2.13,8962474.0,21858.4,1.82,2.94,116.0702,0.33,4456.24
2022-03-24,2.13,8962474.0,21858.4,1.82,2.92,116.0328,0.33,4520.16
2022-03-25,2.3,8962474.0,21858.4,1.93,2.95,115.8678,0.33,4543.06
2022-03-26,2.3,8962474.0,21858.4,1.93,2.95,115.8678,0.33,4543.06
2022-03-27,2.3,8962474.0,21858.4,1.93,2.95,115.8678,0.33,4543.06
2022-03-28,2.35,8962474.0,21845.2,1.87,2.95,116.2449,0.33,4575.52
2022-03-29,2.35,8962474.0,21845.2,1.86,2.86,115.6164,0.33,4631.6
2022-03-30,2.31,8937142.0,21845.2,1.8,2.86,115.1226,0.33,4602.45
2022-03-31,2.28,8937142.0,21845.2,1.8,2.84,115.2445,0.33,4530.41
2022-04-01,2.44,8937142.0,21845.2,1.86,2.8,115.5139,0.33,4545.86
2022-04-02,2.44,8937142.0,21845.2,1.86,2.8,115.5139,0.33,4545.86
2022-04-03,2.44,8937142.0,21845.2,1.86,2.8,115.5139,0.33,4545.86
2022-04-04,2.43,8937142.0,21991.3,1.76,2.8,115.4466,0.33,4582.64
2022-04-05,2.51,8937142.0,21991.3,1.89,2.84,115.7518,0.33,4525.12
2022-04-06,2.5,8937592.0,21991.3,1.94,2.83,116.0177,0.33,4481.15
2022-04-07,2.47,8937592.0,21991.3,1.98,2.82,116.3496,0.33,4500.21
2022-04-08,2.53,8937592.0,21991.3,2.02,2.87,116.4177,0.33,4488.28
2022-04-09,2.53,8937592.0,21991.3,2.02,2.87,116.4177,0.33,4488.28
2022-04-10,2.53,8937592.0,21991.3,2.02,2.87,116.4177,0.33,4488.28
2022-04-11,2.5,8937592.0,21977.5,2.02,2.91,116.5583,0.33,4412.53
2022-04-12,2.39,8937592.0,21977.5,1.98,2.86,116.4058,0.33,4397.45
2022-04-13,2.37,8965487.0,21977.5,1.95,2.8,116.2932,0.33,4446.59
2022-04-14,2.47,8965487.0,21977.5,2.04,2.89,116.7606,0.33,4392.59
2022-04-15,2.47,8965487.0,21977.5,2.04,2.89,116.7137,0.33,4392.59
2022-04-16,2.47,8965487.0,21977.5,2.04,2.89,116.7137,0.33,4392.59
2022-04-17,2.47,8965487.0,21977.5,2.04,2.89,116.7137,0.33,4392.59
2022-04-18,2.46,8965487.0,22050.8,2.04,2.92,116.8545,0.33,4391.69
2022-04-19,2.61,8965487.0,22050.8,2.12,2.93,117.1443,0.33,4462.21
2022-04-20,2.6,8955851.0,22050.8,2.03,2.92,116.7633,0.33,4459.45
2022-04-21,2.68,8955851.0,22050.8,2.07,3.02,117.1711,0.33,4393.66
